"scientificName","decimalLongitude","decimalLatitude","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","references"
"Betula nana L.",15.492,62.645,NA,"PRESENT",432,"SLU Artdatabanken",NA
"Betula nana L.",12.343,63.175,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",12.348,63.173,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",18.747,68.492,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",15.168,65.771,NA,"PRESENT",750,"SLU Artdatabanken",NA
"Betula nana L.",12.451,62.728,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",12.268,62.104,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",14.608,60.022,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",18.654,64.025,NA,"PRESENT",250,"SLU Artdatabanken",NA
"Betula nana L.",14.446,60.053,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.593,59.708,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",15.489,65.109,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",15.428,65.125,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",14.369,62.561,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",16.628,64.328,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",14.04,60.176,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",14.882,65.336,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",16.685,64.983,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",16.86,65.032,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",14.97,61.996,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",19.279,66.936,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",14.401,60.138,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",19.136,66.69,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",13.989,63.839,NA,"PRESENT",3000,"SLU Artdatabanken",NA
"Betula nana L.",18.892,66.82,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",21.122,64.364,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",20.915,64.776,NA,"PRESENT",150,"SLU Artdatabanken",NA
"Betula nana L.",12.75,62.738,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.744,61.648,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",14.123,61.183,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.795,66.648,NA,"PRESENT",30,"SLU Artdatabanken",NA
"Betula nana L.",13.122,63.902,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",19.094,66.599,NA,"PRESENT",60,"SLU Artdatabanken",NA
"Betula nana L.",19.261,66.922,NA,"PRESENT",30,"SLU Artdatabanken",NA
"Betula nana L.",15.904,64.807,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",15.723,64.813,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",15.719,64.814,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",17.212,65.114,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",12.361,63.17,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",16.477,66.314,NA,"PRESENT",1,"SLU Artdatabanken",NA
"Betula nana L.",16.407,66.206,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.249,60.158,NA,"PRESENT",1,"SLU Artdatabanken",NA
"Betula nana L.",16.701,66.456,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.41,65.852,NA,"PRESENT",1,"SLU Artdatabanken",NA
"Betula nana L.",18.633,66.641,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",18.718,66.683,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",19.124,66.915,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.783,66.948,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.742,66.812,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.85,65.798,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",20.019,65.567,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.744,61.964,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.64,61.956,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.967,60.298,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",21.861,68.202,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",21.879,68.356,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",21.631,68.368,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",22.078,68.472,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",22.442,68.442,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",22.431,68.452,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",22.489,68.31,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.027,66.411,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",17.314,65.914,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.023,66.413,NA,"PRESENT",30,"SLU Artdatabanken",NA
"Betula nana L.",18.456,65.891,NA,"PRESENT",20,"SLU Artdatabanken",NA
"Betula nana L.",13.419,56.758,10000,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",19.071,66.8,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.804,66.69,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.886,66.855,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",21.505,66.151,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",18.643,66.962,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",19.826,66.929,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",19.824,66.878,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",20.215,63.871,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.508,68.424,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.502,65.97,NA,"PRESENT",5000,"SLU Artdatabanken",NA
"Betula nana L.",20.759,64.785,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",13.892,57.252,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",13.892,57.254,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",13.891,57.261,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",13.888,57.25,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",13.877,57.258,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",8.982,60.939,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",7.572,62.601,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.568,62.607,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.8,62.584,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",6.434,59.43,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.802,61.817,NA,"PRESENT",300,"nbf",NA
"Betula nana L.",6.401,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.484,60.337,NA,"PRESENT",8,"nbf",NA
"Betula nana L.",8.921,61.256,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.397,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",29.463,69.999,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",6.363,59.418,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.963,59.577,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.932,62.733,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.918,61.255,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.841,61.705,5,"PRESENT",10,"nbf",NA
"Betula nana L.",9.832,62.279,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",22.65,69.158,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.916,61.254,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.129,70.065,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",8.859,61.049,NA,"PRESENT",8,"nbf",NA
"Betula nana L.",8.114,62.321,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",23.575,69.194,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",23.546,69.58,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.335,62.491,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",24.783,70.177,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.914,60.784,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",6.118,62.541,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",25.687,69.199,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.924,61.255,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.925,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.313,62.791,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.389,59.424,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",29.074,70.569,NA,"PRESENT",300,"nbf",NA
"Betula nana L.",7.354,62.49,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",5.722,59.609,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",24.227,69.38,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",19.471,69.721,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.878,60.449,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",25.453,70.357,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",16.301,67.791,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",9.638,61.33,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.254,62.921,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",24.785,70.176,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",12.137,63.956,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.911,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.007,62.329,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.575,62.603,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.398,59.425,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",5.741,62.256,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",12.199,63.63,NA,"PRESENT",1,"nbf",NA
"Betula nana L.",8.923,61.255,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.506,70.287,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.924,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.723,62.519,NA,"PRESENT",48,"nbf",NA
"Betula nana L.",8.001,62.325,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.73,62.15,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.917,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.373,59.421,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.106,60.453,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",6.418,59.423,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.918,61.254,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.367,59.418,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.92,61.256,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9,61.657,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.415,61.967,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",7.995,62.327,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.117,62.541,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",7.996,62.324,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",23.074,69.936,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.12,62.316,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.434,59.429,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.921,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",5.72,59.619,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.004,62.326,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",17.883,69.448,NA,"PRESENT",150,"nbf",NA
"Betula nana L.",16.941,69.377,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",16.196,67.962,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",7.579,62.603,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",16.199,67.971,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",12.153,62.013,NA,"PRESENT",1000,"nbf",NA
"Betula nana L.",8.869,60.789,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.987,61.669,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.422,59.425,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.717,62.52,NA,"PRESENT",75,"nbf",NA
"Betula nana L.",8.489,61.446,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.974,62.045,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",7.878,62.561,NA,"PRESENT",150,"nbf",NA
"Betula nana L.",6.424,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.297,69.633,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.914,61.253,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.218,62.932,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.434,61.623,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",8.926,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.374,59.421,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.425,69.543,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.925,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",16.101,67.788,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.573,62.602,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.203,61.432,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",17.709,69.216,NA,"PRESENT",75,"nbf",NA
"Betula nana L.",6.426,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.412,59.424,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.109,60.45,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",19.489,69.734,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.7,60.359,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",8.912,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",16.158,67.969,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",6.413,59.424,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.12,62.323,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.919,61.255,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.656,59.796,NA,"PRESENT",4,"nbf",NA
"Betula nana L.",7.986,62.317,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.534,59.77,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",8.957,61.684,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.043,59.996,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",8.923,61.253,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.908,61.251,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.927,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.641,61.722,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.506,62.049,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.926,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.175,70.306,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.571,62.608,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.725,62.154,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",24.916,70.196,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.5,70.287,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.482,61.451,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.927,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.563,62.595,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",28.87,70.481,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",10.255,61.962,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.97,62.722,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.413,59.423,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.923,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.703,62.439,NA,"PRESENT",125,"nbf",NA
"Betula nana L.",25.129,70.03,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.137,61.727,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",8.922,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.509,62.862,NA,"PRESENT",NA,"nbf",NA
"Betula nana L.",6.445,60.043,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.039,60.503,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",10.354,61.591,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",7.577,62.606,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.837,60.799,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",25.015,70.251,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",8.968,62.723,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",25.775,70.386,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.94,61.588,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.333,62.491,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",9.991,61.05,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.053,59.994,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",17.104,69.383,NA,"PRESENT",150,"nbf",NA
"Betula nana L.",29.332,70.537,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",8.914,61.252,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.915,61.253,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.91,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.568,62.598,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.696,61.736,NA,"PRESENT",1,"nbf",NA
"Betula nana L.",6.424,59.425,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.906,61.25,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.05,60.852,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",9.038,59.975,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",7.338,62.491,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.919,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",17.743,69.514,NA,"PRESENT",75,"nbf",NA
"Betula nana L.",10.119,60.848,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",22.873,69.053,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",16.298,67.79,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",7.789,60.44,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",8.92,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",12.085,61.986,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",7.666,62.504,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",25.17,70.329,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",25.065,70.307,NA,"PRESENT",150,"nbf",NA
"Betula nana L.",8.924,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",24.664,69.405,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.414,59.424,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",12.324,66.166,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",23.688,69.206,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",17.107,69.382,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",8.086,61.888,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.007,62.331,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.44,61.996,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",6.398,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.251,61.962,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.549,61.679,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",25.772,70.383,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.923,61.257,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.788,62.54,50,"PRESENT",300,"nbf",NA
"Betula nana L.",7.41,60.383,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",8.826,61.45,50,"PRESENT",250,"nbf",NA
"Betula nana L.",23.545,69.581,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.332,61.593,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",18.981,69.624,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",8.005,62.327,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",6.427,59.426,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.414,59.423,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.677,60.418,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",12.135,63.599,NA,"PRESENT",1000,"nbf",NA
"Betula nana L.",8.113,62.321,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.655,61.717,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.072,60.845,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",16.37,67.835,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",16.99,69.371,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",9.601,61.793,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",8.116,62.324,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",7.926,62.583,NA,"PRESENT",148,"nbf",NA
"Betula nana L.",20.523,70.209,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",7.6,62.602,NA,"PRESENT",150,"nbf",NA
"Betula nana L.",8.856,60.795,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.733,61.501,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.923,62.502,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",25.123,70.317,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",23.91,69.318,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.112,62.323,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",8.915,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.97,62.04,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",23.021,69.906,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.445,61.974,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",25.158,70.067,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",16.969,69.374,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",24.849,70.18,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.918,61.252,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.41,61.953,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.909,61.251,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.281,60.997,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",11.791,63.263,NA,"PRESENT",750,"nbf",NA
"Betula nana L.",8.902,60.785,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",9.056,59.995,NA,"PRESENT",125,"nbf",NA
"Betula nana L.",6.818,58.641,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",9.499,62.844,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",76.095,61.366,NA,"PRESENT",50,NA,NA
"Betula nana L.",9.513,62.239,NA,"PRESENT",5,NA,NA
"Betula nana L.",9.476,62.236,NA,"PRESENT",5,NA,NA
"Betula nana L.",9.524,62.236,NA,"PRESENT",5,NA,NA
"Betula nana L.",18.488,67.374,NA,"PRESENT",1546,"iNaturalist","https://www.inaturalist.org/observations/100239068"
"Betula nana L.",88.532,69.513,NA,"PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/159631922"
"Betula nana L.",19.782,66.608,1,"PRESENT",25,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.177833448"
"Betula nana L.",9.59,62.3,1,"PRESENT",1000,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.178618558"
"Betula nana L.",9.5,62.33,1,"PRESENT",1000,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.178618637"
"Betula nana L.",9.548,62.255,1,"PRESENT",10,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.183831959"
"Betula nana L.",14.048,57.749,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/30135782"
"Betula nana L.",9.755,61.857,NA,"PRESENT",7504,"iNaturalist","https://www.inaturalist.org/observations/30190213"
"Betula nana L.",9.782,61.875,NA,"PRESENT",6998,"iNaturalist","https://www.inaturalist.org/observations/30190807"
"Betula nana L.",13.925,57.287,NA,"PRESENT",8,"iNaturalist","https://www.inaturalist.org/observations/30313135"
"Betula nana L.",18.788,68.359,NA,"PRESENT",72,"iNaturalist","https://www.inaturalist.org/observations/30478606"
"Betula nana L.",-115.067,44.244,NA,"PRESENT",9,"iNaturalist","https://www.inaturalist.org/observations/30521401"
"Betula nana L.",10.318,63.413,NA,"PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/30605005"
"Betula nana L.",67.128,66.499,NA,"PRESENT",2701,"Moscow State University",NA
"Betula nana L.",12.904,50.405,NA,"PRESENT",2495,"iNaturalist","https://www.inaturalist.org/observations/30854264"
"Betula nana L.",33.623,67.705,NA,"PRESENT",30,"iNaturalist","https://www.inaturalist.org/observations/30982506"
"Betula nana L.",33.702,67.624,NA,"PRESENT",30,"iNaturalist","https://www.inaturalist.org/observations/30985997"
"Betula nana L.",-51.102,69.215,NA,"PRESENT",2449,"iNaturalist","https://www.inaturalist.org/observations/30999591"
"Betula nana L.",87.652,50.498,NA,"PRESENT",100,"iNaturalist","https://www.inaturalist.org/observations/31064697"
"Betula nana L.",78.122,65.921,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/31120165"
"Betula nana L.",74.457,66.763,NA,"PRESENT",24,"iNaturalist","https://www.inaturalist.org/observations/31169092"
"Betula nana L.",-118.269,52.704,NA,"PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/31218458"
"Betula nana L.",72.896,65.32,NA,"PRESENT",244,"iNaturalist","https://www.inaturalist.org/observations/31302954"
"Betula nana L.",-158.772,64.344,NA,"PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/31319946"
"Betula nana L.",14.835,61.749,NA,"PRESENT",263,"iNaturalist","https://www.inaturalist.org/observations/31334889"
"Betula nana L.",-17.075,65.431,NA,"PRESENT",7,"iNaturalist","https://www.inaturalist.org/observations/31390704"
"Betula nana L.",18.797,68.345,NA,"PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/31403438"
